label,year,message
fraud,2014,"dear,voucher,holder,have,your,next,meal,on,us,use,the,following,link,on,your,pc,2,enjoy,a,2,4,1,dining,experiencehttpwwwvouch4mecometlpdiningasp"
fraud,2018,"urgent,we,are,trying,to,contact,u,todays,draw,shows,that,you,have,won,a,2000,prize,guaranteed,call,09058094507,from,land,line,claim,3030,valid,12hrs,only"
fraud,2018,"you,can,donate,250,to,unicef's,asian,tsunami,disaster,support,fund,by,texting,donate,to,864233,250,will,be,added,to,your,next,bill"
fraud,2013,"phony,350,award,todays,voda,numbers,ending,xxxx,are,selected,to,receive,a,350,award,if,you,have,a,match,please,call,08712300220,quoting,claim,code,3100,standard,rates,app"
fraud,2021,"you,have,won,a,guaranteed,1000,cash,or,a,2000,prize,to,claim,yr,prize,call,our,customer,service,representative,on,08714712412,between,10am7pm,cost,10p"
fraud,2023,"dear,0776xxxxxxx,u've,been,invited,to,xchat,this,is,our,final,attempt,to,contact,u,txt,chat,to,86688,150pmsgrcvdhgsuite3422landsroww1j6hl,ldn,18yrs"
fraud,2022,"ur,cashbalance,is,currently,500,pounds,to,maximize,ur,cashin,now,send,go,to,86688,only,150pmeg,cc,08718720201,hgsuite3422lands,roww1j6hl"
fraud,2018,"private,your,2003,account,statement,for,shows,800,unredeemed,sim,points,call,08715203685,identifier,code4xx26,expires,131004"
fraud,2016,"i'd,like,to,tell,you,my,deepest,darkest,fantasies,call,me,09094646631,just,60pmin,to,stop,texts,call,08712460324,nat,rate"
fraud,2016,"you,won't,believe,it,but,it's,true,it's,incredible,txts,reply,g,now,to,learn,truly,amazing,things,that,will,blow,your,mind,from,o2fwd,only,18ptxt"
fraud,2022,"natalie,20f,is,inviting,you,to,be,her,friend,reply,yes165,or,no165,see,her,wwwsmsacunatalie2k9,stop,send,stop,frnd,to,62468"
fraud,2021,"jamster,to,get,your,free,wallpaper,text,heart,to,88888,now,tc,apply,16,only,need,help,call,08701213186"
fraud,2020,"double,mins,double,txt,12,price,linerental,on,latest,orange,bluetooth,mobiles,call,mobileupd8,for,the,very,latest,offers,08000839402,or,call2optoutlf56"
fraud,2021,"free,video,camera,phones,with,half,price,line,rental,for,12,mths,and,500,cross,ntwk,mins,100,txts,call,mobileupd8,08001950382,or,call2optout674"
fraud,2019,"83039,62735450,uk,break,accommodationvouchers,terms,conditions,apply,2,claim,you,mustprovide,your,claim,number,which,is,15541"
fraud,2018,"5p,4,alfie,moon's,children,in,need,song,on,ur,mob,tell,ur,m8s,txt,tone,charity,to,8007,for,nokias,or,poly,charity,for,polys,zed,08701417012,profit,2,charity"
fraud,2025,"win,a,200,shopping,spree,every,week,starting,now,2,play,text,store,to,88039,skilgme,tscs08714740323,1winawk,age16,150perweeksub"
fraud,2025,"this,is,the,2nd,attempt,to,contract,u,you,have,won,this,weeks,top,prize,of,either,1000,cash,or,200,prize,just,call,09066361921"
fraud,2014,"do,you,want,a,new,nokia,3510i,colour,phone,deliveredtomorrow,with,300,free,minutes,to,any,mobile,100,free,texts,free,camcorder,reply,or,call,08000930705"
fraud,2023,"themobhit,the,link,to,get,a,premium,pink,panther,game,the,new,no,1,from,sugababes,a,crazy,zebra,animation,or,a,badass,hoody,wallpaperall,4,free"
fraud,2021,"this,msg,is,for,your,mobile,content,order,it,has,been,resent,as,previous,attempt,failed,due,to,network,error,queries,to,customersqueriesnetvisionukcom"
fraud,2021,"you,have,1,new,message,please,call,08715205273"
fraud,2019,"december,only,had,your,mobile,11mths,you,are,entitled,to,update,to,the,latest,colour,camera,mobile,for,free,call,the,mobile,update,vco,free,on,08002986906"
fraud,2018,"you,ve,won,your,4,costa,del,sol,holiday,or,5000,await,collection,call,09050090044,now,toclaim,sae,tc,s,pobox334,stockport,sk38xh,cost150pm,max10mins"
fraud,2023,"free,for,1st,week,no1,nokia,tone,4,ur,mobile,every,week,just,txt,nokia,to,8077,get,txting,and,tell,ur,mates,wwwgetzedcouk,pobox,36504,w45wq,16,norm150ptone"
fraud,2018,"get,your,garden,ready,for,summer,with,a,free,selection,of,summer,bulbs,and,seeds,worth,3350,only,with,the,scotsman,this,saturday,to,stop,go2,notxtcouk"
fraud,2013,"sms,auction,a,brand,new,nokia,7250,is,up,4,auction,today,auction,is,free,2,join,take,part,txt,nokia,to,86021,now"
fraud,2025,"spook,up,your,mob,with,a,halloween,collection,of,a,logo,pic,message,plus,a,free,eerie,tone,txt,card,spook,to,8007,zed,08701417012150p,per,logopic"
fraud,2014,"call,germany,for,only,1,pence,per,minute,call,from,a,fixed,line,via,access,number,0844,861,85,85,no,prepayment,direct,access,wwwtelediscountcouk"
fraud,2017,"had,your,mobile,11mths,update,for,free,to,oranges,latest,colour,camera,mobiles,unlimited,weekend,calls,call,mobile,upd8,on,freefone,08000839402,or,2stoptxt"
fraud,2022,"natalja,25f,is,inviting,you,to,be,her,friend,reply,yes440,or,no440,see,her,wwwsmsacunat27081980,stop,send,stop,frnd,to,62468"
fraud,2019,"private,your,2003,account,statement,for,fone,no,shows,800,unredeemed,s,i,m,points,call,08715203656,identifier,code,42049,expires,261004"
fraud,2013,"you,are,chosen,to,receive,a,350,award,pls,call,claim,number,09066364311,to,collect,your,award,which,you,are,selected,to,receive,as,a,valued,mobile,customer"
fraud,2023,"someonone,you,know,is,trying,to,contact,you,via,our,dating,service,to,find,out,who,it,could,be,call,from,your,mobile,or,landline,09064015307,box334sk38ch"
fraud,2023,"if,you,don't,your,prize,will,go,to,another,customer,tc,at,wwwtcbiz,18,150pmin,polo,ltd,suite,373,london,w1j,6hl,please,call,back,if,busy"
fraud,2022,"urgent,your,mobile,number,has,been,awarded,with,a,2000,prize,guaranteed,call,09061790126,from,land,line,claim,3030,valid,12hrs,only,150ppm"
fraud,2024,"urgent,you,have,won,a,1,week,free,membership,in,our,100000,prize,jackpot,txt,the,word,claim,to,no"
fraud,2019,"urgent,please,call,09061213237,from,landline,5000,cash,or,a,luxury,4,canary,islands,holiday,await,collection,tcs,sae,po,box,177,m227xy,150ppm,16"
fraud,2025,"xmas,iscoming,ur,awarded,either,500,cd,gift,vouchers,free,entry,2,r,100,weekly,draw,txt,music,to,87066,tnc,wwwldewcom1win150ppmx3age16subscription"
fraud,2023,"get,the,official,england,poly,ringtone,or,colour,flag,on,yer,mobile,for,tonights,game,text,tone,or,flag,to,84199,optout,txt,eng,stop,box39822,w111wx,150"
fraud,2025,"u,r,subscribed,2,textcomp,250,wkly,comp,1st,wks,free,question,follows,subsequent,wks,charged150pmsg2,unsubscribe,txt,stop,2,84128custcare,08712405020"
fraud,2020,"call,09095350301,and,send,our,girls,into,erotic,ecstacy,just,60pmin,to,stop,texts,call,08712460324,nat,rate"
fraud,2018,"camera,you,are,awarded,a,sipix,digital,camera,call,09061221066,fromm,landline,delivery,within,28,days"
fraud,2023,"a,400,xmas,reward,is,waiting,for,you,our,computer,has,randomly,picked,you,from,our,loyal,mobile,customers,to,receive,a,400,reward,just,call,09066380611"
fraud,2011,"important,message,this,is,a,final,contact,attempt,you,have,important,messages,waiting,out,our,customer,claims,dept,expires,13404,call,08717507382,now"
fraud,2017,"datingi,have,had,two,of,these,only,started,after,i,sent,a,text,to,talk,sport,radio,last,week,any,connection,do,you,think,or,coincidence"
fraud,2015,"the,current,leading,bid,is,151,to,pause,this,auction,send,out,customer,care,08718726270"
fraud,2017,"free,entry,to,the,gr8prizes,wkly,comp,4,a,chance,to,win,the,latest,nokia,8800,psp,or,250,cash,every,wktxt,great,to,80878,httpwwwgr8prizescom,08715705022"
fraud,2018,"santa,calling,would,your,little,ones,like,a,call,from,santa,xmas,eve,call,09058094583,to,book,your,time"
fraud,2013,"you,have,won,a,guaranteed,32000,award,or,maybe,even,1000,cash,to,claim,ur,award,call,free,on,0800,18,its,a,legitimat,efreefone,number,wat,do,u,think"
fraud,2012,"latest,news,police,station,toilet,stolen,cops,have,nothing,to,go,on"
fraud,2016,"for,the,most,sparkling,shopping,breaks,from,45,per,person,call,0121,2025050,or,visit,wwwshortbreaksorguk"
fraud,2019,"december,only,had,your,mobile,11mths,you,are,entitled,to,update,to,the,latest,colour,camera,mobile,for,free,call,the,mobile,update,co,free,on,08002986906"
fraud,2020,"txt,call,to,no,86888,claim,your,reward,of,3,hours,talk,time,to,use,from,your,phone,now,subscribe6gbpmnth,inc,3hrs,16,stoptxtstop,wwwgambtv"
fraud,2021,"urgent,we,are,trying,to,contact,you,last,weekends,draw,shows,u,have,won,a,1000,prize,guaranteed,call,09064017295,claim,code,k52,valid,12hrs,150p,pm"
fraud,2016,"sms,services,for,your,inclusive,text,credits,pls,goto,wwwcomuknet,login,3qxj9,unsubscribe,with,stop,no,extra,charge,help,08702840625comuk,220cm2,9ae"
fraud,2022,"private,your,2003,account,statement,for,07808247860,shows,800,unredeemed,s,i,m,points,call,08719899229,identifier,code,40411,expires,061104"
fraud,2023,"you,are,awarded,a,sipix,digital,camera,call,09061221061,from,landline,delivery,within,28days,t,cs,box177,m221bp,2yr,warranty,150ppm,16,p,p399"
fraud,2012,"private,your,2003,account,statement,for,shows,800,unredeemed,sim,points,call,08718738001,identifier,code,49557,expires,261104"
fraud,2021,"want,explicit,sex,in,30,secs,ring,02073162414,now,costs,20pmin,gsex,pobox,2667,wc1n,3xx"
fraud,2022,"had,your,contract,mobile,11,mnths,latest,motorola,nokia,etc,all,free,double,mins,text,on,orange,tariffs,text,yes,for,callback,no,to,remove,from,records"
fraud,2022,"reminder,from,o2,to,get,250,pounds,free,call,credit,and,details,of,great,offers,pls,reply,2,this,text,with,your,valid,name,house,no,and,postcode"
fraud,2021,"this,is,the,2nd,time,we,have,tried,2,contact,u,u,have,won,the,750,pound,prize,2,claim,is,easy,call,087187272008,now1,only,10p,per,minute,btnationalrate"
fraud,2021,"hello,sir,you,have,won,10000,inr,to,get,money,please,provide,your,bank,account,number"
fraud,2018,"sir,i,am,vikash,bhatiya,from,phonepe,your,kyc,has,been,expired,to,continue,phonepe,service,please,provide,aadhar,card,and,pan,card,number,and,tell,me,otp"
fraud,2019,"to,continue,cloud,service,please,provide,credit,card,number"
fraud,2024,"hello,sir,i,am,madhubala,from,play,rummy,you,have,won,1000,inr,money,to,get,this,click,on,message,box,link"
fraud,2023,"hello,i,am,jojo,from,play,rummy,group,u,have,won,10000,inr,money,to,deposit,it,in,your,account,please,give,your,account,number,and,debit,card,number"
fraud,2025,"please,tell,me,otp,which,is,sended,in,your,phone,by,mistakely"
fraud,2016,"to,get,1000,inr,voucher,please,call,on,889865556178"
fraud,2022,"to,get,free,access,of,google,cloud,account,hit,on,given,message,box,link"
fraud,2024,"to,get,free,aws,cloud,account,hit,on,given,message,box,link"
fraud,2016,"to,get,free,access,of,microsoft,azure,hit,on,given,message,box,link"
fraud,2014,"hello,sir,we,are,from,your,bank,have,you,fill,the,application,form,for,credit,card,verify,your,document"
normal,2025,"please,don't,say,like,that,hi,hi,hi"
normal,2011,"thank,you"
normal,2016,"oh,that,was,a,forwarded,message,i,thought,you,send,that,to,me"
normal,2016,"got,it,seventeen,pounds,for,seven,hundred,ml,hope,ok"
normal,2019,"me,and,him,so,funny"
normal,2020,"sweetheart,hope,you,are,not,having,that,kind,of,day,have,one,with,loads,of,reasons,to,smile,biola"
normal,2013,"when,you,login,date,time,dad,fetching,you,home,now"
normal,2016,"what,will,we,do,in,the,shower,baby"
normal,2018,"i,had,askd,u,a,question,some,hours,before,its,answer"
normal,2016,"well,i,am,definitely,need,to,restock,before,thanksgiving,i'll,let,you,know,when,i'm,out"
normal,2023,"said,kiss,kiss,i,can't,do,the,sound,effects,he,is,a,gorgeous,man,isn't,he,kind,of,person,who,needs,a,smile,to,brighten,his,day"
normal,2017,"probably,gonna,swing,by,in,a,wee,bit"
normal,2013,"ya,very,nice,be,ready,on,thursday"
normal,2020,"allo,we,have,braved,the,buses,and,taken,on,the,trains,and,triumphed,i,mean,were,in,bham,have,a,jolly,good,rest,of,week"
normal,2023,"watching,cartoon,listening,music,amp,at,eve,had,to,go,temple,amp,church,what,about,you"
normal,2017,"do,you,mind,if,i,ask,what,happened,you,don't,have,to,say,if,it,is,uncomfortable"
normal,2020,"no,problem,i,will,send,to,your,email"
normal,2018,"thats,cool,sometimes,slow,and,gentle,sometimes,rough,and,hard"
normal,2018,"i'm,gonna,say,no,sorry,i,would,but,as,normal,am,starting,to,panic,about,time,sorry,again,are,you,seeing,on,tuesday"
normal,2022,"hello,how,are,you,i,am,fine,what,about,you"
normal,2016,hii
normal,2019,hello
normal,2013,"ok,i'm,watching,here"
normal,2022,"is,that,seriously,how,you,spell,his,name"
normal,2025,"im,going,to,try,for,2,monthsha,ha,only,joking"
normal,2017,"did,you,catch,the,bus,are,you,frying,an,egg,did,you,make,a,tea,are,you,eating,your,mom's,left,over,dinner,do,you,feel,my,love"
normal,2017,"i'm,back,amp,we're,packing,the,car,now,i'll,let,you,know,if,there's,room"
normal,2017,"hello,how's,you,and,how,did,saturday,go,i,was,just,texting,to,see,if,you'd,decided,to,do,anything,tomo,not,that,i'm,trying,to,invite,myself,or,anything"
normal,2022,"pls,go,ahead,with,watts,i,just,wanted,to,be,sure,do,have,a,great,weekend"
normal,2016,"ok,tell,me,anything,about,you"
normal,2012,"you,don't,know,how,stubborn,i,am,i,didn't,even,want,to,go,to,the,hospital,i,kept,telling,mark,i'm,not,a,weak,sucker,hospitals,are,for,weak,suckers"
normal,2018,"what,you,thinked,about,me,first,time,you,saw,me,in,class"
normal,2012,"do,you,know,what,mallika,sherawat,did,yesterday"
normal,2024,"sorry,i'll,call,later,in,meeting"
normal,2023,"tell,where,you,reached"
normal,2017,"yesgauti,and,sehwag,out,of,odi,series"
normal,2021,"your,gonna,have,to,pick,up,a,1,burger,for,yourself,on,your,way,home,i,can't,even,move,pain,is,killing,me"
normal,2022,"ha,ha,ha,good,joke,girls,are,situation,seekers"
normal,2015,"its,a,part,of,checking,iq"
normal,2016,"sorry,my,roommates,took,forever,it's,ok,if,i,come,by,now"
normal,2013,"i,plan,to,give,on,this,month,end"
normal,2020,"wah,lucky,man,then,can,save,money,hee"
normal,2014,"finished,class,where,are,you"
normal,2012,"ok,where,are,you,how,did,you,performed"
normal,2024,"you,can,call,me,now"
normal,2012,"i,am,waiting,machan,call,me,once,you,free"
normal,2011,"thats,cool,i,am,a,gentleman,and,will,treat,you,with,dignity,and,respect"
normal,2019,"i,like,you,peoples,very,much,but,i,am,very,shy,pa"
normal,2016,"does,not,operate,after,ltgt,or,what"
normal,2024,"it's,not,the,same,here,still,looking,for,a,job,how,much,do,you,earn,there"
normal,2025,"sorry,i'll,call,later"
normal,2016,"ok,did,you,call,me,just,now"
normal,2016,"ok,i,am,on,the,way,to,home"
normal,2015,"you,will,be,in,the,place,of,that,man"
normal,2018,"yup,next,stop"
normal,2016,"i,call,you,later,don't,have,network,if,urgent,sms,me"
normal,2021,"for,real,when,you,getting,on,you,i,only,need,2,more,tickets,and,one,more,jacket,and,i'm,done,i,already,used,all,my,multis"
normal,2021,"yes,i,started,to,send,requests,to,make,it,but,pain,came,back,so,i'm,back,in,bed,double,coins,at,the,factory,too,i,gotta,cash,in,all,my,nitros"
normal,2014,"i'm,really,not,up,to,it,still,tonight,babe"
normal,2013,"come,when,you,are,free"
normal,2016,"watching,telugu,movie,what,about,you"
normal,2021,"i,see,when,we,finish,we,have,loads,of,loans,to,pay"
normal,2013,"does,that,cause,prob,for,you"
normal,2015,"i,see,a,cup,of,coffee,animation"
normal,2016,"please,don't,text,me,anymore,i,have,nothing,else,to,say"
normal,2019,"okay,name,your,price,as,long,as,its,legal,when,can,i,pick,them,up"
normal,2023,"i'm,still,looking,for,a,car,to,buy,and,have,not,gone,fourth,driving,test,yet"
normal,2013,"as,per,your,request,balle,balle,has,been,set,as,your,callertune,for,all,callers,press,9,to,copy,your,friends,callertune"
normal,2016,"wow,you're,right,i,didn't,mean,to,do,that,i,guess,once,i,gave,up,on,boston,men,and,changed,my,search,location,to,nice,something,changed,cuz,on,my,signin,page,it,still,says,boston"
normal,2023,"umma,my,life,and,vava,umma,love,you,lot,dear"
normal,2019,"thanks,a,lot,for,your,wishes,on,my,birthday,thanks,you,for,making,my,birthday,truly,memorable"
normal,2021,"all,right,i'll,hit,you,up,when,i,get,some,cash"
normal,2014,"how,would,my,ip,address,test,that,considering,my,computer,isn't,a,minecraft,server"
normal,2014,"i,know,grumpy,old,people,my,mom,was,like,you,better,not,be,lying,then,again,i,am,always,the,one,to,play,jokes"
normal,2022,"dont,worry,i,guess,he's,busy"
normal,2023,"what,is,the,plural,of,the,noun,research"
normal,2015,"going,for,dinner,msg,you,after"
normal,2016,"i'm,ok,with,it,because,i,like,to,try,new,things,but,i,scared,you,done,like,me,because,you,said,not,too,loud"
normal,2016,"hmm,my,uncle,just,informed,me,that,he's,paying,the,school,directly,so,please,buy,food"
normal,2018,"here,is,my,new,address,applespairsall,that,malarky"
normal,2023,"i,am,going,to,sao,mu,today,will,be,done,only,at,12"
normal,2015,"you,predict,what,time,you,will,finish,buying"
normal,2020,"good,stuff,will,do"
normal,2023,"just,so,that,you,know,ram,hasn't,sent,money,yet,i,just,sent,her,a,text,not,to,bother,sending,so,its,over,you,dont,have,to,involve,yourself,in,anything,i,shouldn't,have,imposed,anything,on,you,in,the,first,place,so,for,that,i,apologise"
normal,2016,"are,you,there,in,room"
normal,2024,"hey,girl,how,are,you,hope,you,are,well,me,and,ram,are,back,again,long,time,no,see,give,me,a,call,sum,time,from,lucy"
normal,2019,"ok,how,much,does,it,cost"
normal,2024,"i'm,home"
normal,2011,"dear,will,call,tomorrow,please,accomodate"
normal,2019,"first,answer,my,question"
normal,2011,"he,is,there,you,call,and,meet,him"
normal,2018,"no,no,i,will,check,all,rooms,before,activities"
normal,2023,"got,see,i,lazy,to,type,i,forgot,you,in,lecture,i,saw,a,pouch,but,like,not,very,nice"
normal,2012,"ok,text,me,when,you're,on,the,way"
normal,2013,"sir,waiting,for,your,mail"
normal,2022,"a,sweet,thought,never,get,tired,of,doing,little,things,for,lovable,persons,becausesomtimes,those,little,things,occupy,the,biggest,part,in,their,hearts,good,night"
normal,2014,"i,know,you,are,can,you,please,open,the,back"
normal,2013,"yes,see,ya,not,on,the,dot"
normal,2017,"whats,the,staff,name,who,is,taking,class,for,us"
normal,2021,"ummmawill,call,after,check,inour,life,will,begin,from,qatar,so,please,pray,very,hard"
normal,2023,"oki,deleted,my,contact,that,why"
normal,2022,"sindu,got,job,in,birla,soft"
normal,2020,"the,wine,is,flowing,and,i,have,nevering"
normal,2013,"yup,i,think,cine,is,better,cos,no,need,to,go,down,to,plaza"
normal,2024,"ok,your,typical,reply"
normal,2019,"as,per,your,request,melle,melle,has,been,set,as,your,callertune,for,all,callers,press,9,to,copy,your,friends,callertune"
normal,2021,"you,are,everywhere,dirty,on,the,floor,the,windows,even,on,my,shirt,and,sometimes,when,i,open,my,mouth,you,are,all,that,comes,flowing,out,i,dream,of,my,world,without,you,then,half,my,chores,are,out,too,a,time,of,joy,for,me,lots,of,tv,shows,ill,see,but,i,guess,like,all,things,you,just,must,exist,like,rain,hail,and,mist,and,when,my,time,here,is,done,you,and,i,become,one"
normal,2023,"all,right,are,you,at,work"
normal,2019,"i'm,leaving,my,house,now"
normal,2023,"hello,my,love,what,are,you,doing,did,you,get,to,that,interview,today,are,you,you,happy,are,you,being,a,good,boy,do,you,think,of,meare,you,missing,me"
normal,2014,"keep,yourself,safe,for,me,because,i,need,you,and,i,miss,you,already,and,i,envy,everyone,that,see's,you,in,real,life"
normal,2017,"new,car,and,house,for,my,parentsi,have,only,new,job,in,hand"
normal,2025,"i'm,so,in,love,with,you,i'm,excited,each,day,i,spend,with,you,you,make,me,so,happy"
normal,2020,"i,place,all,your,points,one,cultures,module,already"
normal,2024,"hi,friend,which,is,best,way,to,avoid,missunderstding,with,our,beloved,one's"
normal,2017,"great,escape,i,fancy,the,bridge,but,needs,her,lager,see,you,tomarrow"
normal,2020,"yes,it,completely,in,out,of,formclark,also,utter,waste"
normal,2018,"hmmm,thanks,sure,got,time,to,hope,ard,ya,can,go,for,free,about,muz,call,you,to,discuss,liao"
normal,2022,"what,time,you,coming,down,later"
normal,2024,"bloody,hell,can't,believe,you,forgot,my,surname,mr,i,will,give,you,a,clue,its,spanish,and,begins,with,m"
normal,2020,"well,i'm,gonna,finish,my,bath,now,have,a,goodfine,night"
normal,2014,"let,me,know,when,you've,got,the,money,so,carlos,can,make,the,call"
normal,2017,"you,still,going,to,the,mall"
normal,2022,"turns,out,my,friends,are,staying,for,the,whole,show,and,won't,be,back,til,ltgt,so,feel,free,to,go,ahead,and,smoke,that,ltgt,worth"
normal,2024,"text,her,if,she,doesnt,reply,let,me,know,so,i,can,have,her,log,in"
normal,2020,"hi,you,just,spoke,to,maneesha,we'd,like,to,know,if,you,were,satisfied,with,the,experience,reply,toll,free,with,yes,or,no"
normal,2020,"you,lifted,my,hopes,with,the,offer,of,money,i,am,in,need,especially,when,the,end,of,the,month,approaches,and,it,hurts,my,studying,anyways,have,a,great,weekend"
normal,2016,"you,can,trust,me"
normal,2016,"ok,i,am,a,gentleman,and,will,treat,you,with,dignity,and,respect"
normal,2022,"he,will,you,guys,close"
normal,2016,"going,on,nothing,greatbye"
normal,2012,"hello,handsome,are,you,finding,that,job,not,being,lazy,working,towards,getting,back,that,net,for,mummy,where's,my,boytoy,now,does,he,miss,me"
normal,2016,"haha,awesome,be,there,in,a,minute"
normal,2023,"have,you,got,xmas,radio,times,if,not,i,will,get,it,now"
normal,2025,"i,just,reached,home,i,go,bathe,first,but,my,sister,using,net,tell,you,when,she,finishes,k"
normal,2024,"are,you,unique,enough,find,out,from,30th,august,wwwareyouuniquecouk"
normal,2022,"i'm,sorry,i've,joined,the,league,of,people,that,dont,keep,in,touch,you,mean,a,great,deal,to,me,you,have,been,a,friend,at,all,times,even,at,great,personal,cost,do,have,a,great,week"
normal,2021,"hi,finally,i,completed,the,course"
normal,2017,"it,will,stop,on,itself,i,however,suggest,she,stays,with,someone,that,will,be,able,to,give,ors,for,every,stool"
normal,2022,"how,are,you,doing,hope,you've,settled,in,for,the,new,school,year,just,wishing,you,a,great,day"
normal,2022,"good,morning,dear,hav,a,nice,day"
normal,2022,"did,you,got,that,persons,story"
normal,2014,"is,your,hamster,dead,hey,so,tommaro,i,meet,you,at,1pm,orchard,mrt"
normal,2017,"hi,it's,kate,how,is,your,evening,i,hope,i,can,see,you,tomorrow,for,a,bit,but,i,have,to,bloody,babyjontet,text,back,if,you,can"
normal,2023,"found,it,enc,ltgt,where,you,at"
normal,2025,"i,sent,you,ltgt,bucks"
normal,2011,"hello,darlin,i,have,finished,college,now,so,text,me,when,you,finish,if,you,can,love,kate,xxx"
normal,2021,"your,account,has,been,refilled,successfully,by,inr,ltdecimalgt,your,keralacircle,prepaid,account,balance,is,rs,ltdecimalgt,your,transaction,id,is,kr,ltgt"
normal,2014,"goodmorning,sleeping,ram"
normal,2019,"you,call,me,alter,at,11,ok"
normal,2014,"you,say,untill,like,dat,i,done,buy,ericsson,oso,cannot,oredi,lar"
normal,2019,"as,i,entered,my,cabin,my,pa,said,happy,b'day,boss,i,felt,special,she,askd,me,4,lunch,after,lunch,she,invited,me,to,her,apartment,we,went,there"
normal,2021,"aight,yo,dats,straight,dogg"
normal,2022,"you,please,give,us,connection,today,itself,before,ltdecimalgt,or,refund,the,bill"
normal,2024,"both,i,shoot,big,loads,so,get,ready"
normal,2020,"what's,up,bruv,hope,you,had,a,great,break,do,have,a,rewarding,semester"
normal,2020,"home,so,we,can,always,chat"
normal,2025,"ok,goodstudy,well"
normal,2015,"yup,how,you,noe,leh"
normal,2023,"sounds,great,are,you,home,now"
normal,2021,"finally,the,match,heading,towards,draw,as,your,prediction"
normal,2013,"tired,i,haven't,slept,well,the,past,few,nights"
normal,2017,"easy,ahsen,got,selected,means,its,good"
normal,2011,"i,have,to,take,exam,with,march,3"
normal,2013,"yeah,you,should,i,think,you,can,use,your,gt,atm,now,to,register,not,sure,but,if,there's,anyway,i,can,help,let,me,know,but,when,you,do,be,sure,you,are,ready"
normal,2020,"ok,no,prob,take,your,time"
normal,2019,"there,is,os,called,ubandu,which,will,run,without,installing,in,hard,diskyou,can,use,that,os,to,copy,the,important,files,in,system,and,give,it,to,repair,shop"
normal,2025,"sorry,i'll,call,later"
normal,2018,"life,is,more,strict,than,teacher,because,teacher,teaches,lesson,amp,then,conducts,exam,but,life,first,conducts,exam,amp,then,teaches,lessons,happy,morning"
normal,2011,"dear,good,morning,now,only,i,am,up"
normal,2024,"get,down,in,gandhipuram,and,walk,to,cross,cut,road,right,side,ltgt,street,road,and,turn,at,first,right"
normal,2023,"dear,we,are,going,to,our,rubber,place"
normal,2025,"sorry,battery,died,yeah,i'm,here"
normal,2011,"yeshere,tv,is,always,available,in,work,place"
normal,2023,"i,have,printed,it,oh,so,ltgt,come,upstairs"
normal,2019,"or,ill,be,a,little,closer,like,at,the,bus,stop,on,the,same,street"
normal,2022,"where,are,you,when,wil,you,reach,here"
normal,2012,"new,theory,argument,wins,d,situation,but,loses,the,person,so,dont,argue,with,your,friends,just,kick,them,amp,say,i'm,always,correct"
normal,2024,"tomarrow,final,hearing,on,my,laptop,case,so,i,can't"
normal,2018,"please,tell,me,you,want,done,sportsx"
normal,2020,"okay,no,no,just,shining,on,that,was,meant,to,be,signing,but,that,sounds,better"
normal,2022,"although,i,told,you,that,i'm,into,big,face,watches,now,but,i,really,like,e,watch,you,gave,because,it's,from,you,thanks,for,everything,that,you,have,done,today,i'm,touched"
normal,2021,"you,don't,remember,that,old,commercial"
normal,2011,"too,late,i,said,i,have,the,website,i,didn't,i,have,or,dont,have,the,slippers"
normal,2018,"i,asked,you,to,call,him,now,ok"
normal,2024,"kallis,wont,bat,in,2nd,innings"
normal,2011,"it,did,not,work,again,oh,ok,goodnight,then,i,will,fix,and,have,it,ready,by,the,time,you,wake,up,you,are,very,dearly,missed,have,a,good,night,sleep"
normal,2019,"ranjith,cal,drpd,deeraj,and,deepak,five,min,hold"
normal,2019,"when,yor,are,lovable,became,angry,wid,you,do,not,take,it,seriously,because,being,angry,is,the,most,childish,and,true,way,of,showing,deep,affection,care,n,luv,kettoda,manda,have,nice,day,da"
normal,2021,"what,you,doinghow,are,you"
normal,2021,"ups,which,is,three,days,also,and,the,shipping,company,that,takes,two,weeks,the,other,way,is,usps,which,takes,a,week,but,when,it,gets,to,lag,you,may,have,to,bribe,nipost,to,get,your,stuff"
normal,2011,"i'm,back,lemme,know,when,you're,ready"
normal,2011,"don't,necessarily,expect,it,to,be,done,before,you,get,back,though,because,i'm,just,now,heading,out"
normal,2020,"mmm,so,yummy,babe,nice,jolt,to,the,suzy"
normal,2022,"where,are,you,lover,i,need,you"
normal,2018,"im,parked,next,to,a,mini,when,are,you,coming,in,today,do,you,think"
normal,2023,yup
normal,2024,"anyway,i'm,going,shopping,on,my,own,now,because,my,sister,not,done,yet,do,not,disturb,you,liao"
normal,2023,"my,no,in,luton,0125698789,ring,me,if,your,around"
normal,2012,"why,you,did,not,come,with,us"
normal,2019,"same,wana,plan,a,trip,sometime,then"
normal,2011,"not,sure,yet,still,trying,to,get,a,hold,of,him"
normal,2017,"the,evo,i,just,had,to,download,flash,jealous"
normal,2021,"come,to,me,we're,sorting,out,our,narcotics,situation"
normal,2019,"night,has,ended,for,another,day,morning,has,come,in,a,special,way,may,you,smile,like,the,sunny,rays,and,leaves,your,worries,at,the,blue,blue,bay"
normal,2015,"useful,i,guess,might,as,well,take,one,car"
normal,2022,"no,objection,my,boyfriend,not,coming"
normal,2022,thanx
normal,2017,"tell,rob,to,mack,his,girlfriend,in,the,theater"
normal,2025,"awesome,i'll,see,you,in,a,bit"
normal,2018,"just,sent,it,so,what,type,of,food,do,you,like"
