label,message
normal,"if,i,not,meeting,ü,all,rite,then,i'll,go,home,lor,if,ü,dun,feel,like,comin,it's,ok"
normal,"oh,i,will,get,paid,the,most,outstanding,one,is,for,a,commercial,i,did,for,hasbroin,august,they,made,us,jump,through,so,many,hoops,to,get,paid,still,not"
normal,"i,am,lateso,call,you,tomorrow,morningtake,care,sweet,dreamsu,and,meummifyingbye"
normal,"networking,technical,support,associate"
normal,"i'm,gonna,rip,out,my,uterus"
normal,"cool,do,you,like,swimming,i,have,a,pool,and,jacuzzi,at,my,house"
normal,"yeah,why,not,is,the,gang,all,ready"
normal,"blank,is,blank,but,wat,is,blank,lol"
normal,"i'm,in,a,movie,collect,car,oredi"
normal,"we,left,already,we,at,orchard,now"
normal,"nothing,splwat,abt,u,and,whr,ru"
normal,"no,chikku,nt,yet,ya,i'm,free"
normal,"aldrine,rakhesh,ex,rtm,herepls,callurgent"
normal,"the,search,4,happiness,is,1,of,d,main,sources,of,unhappiness,accept,life,the,way,it,comes,u,will,find,happiness,in,every,moment,u,live"
normal,"i'm,at,home,please,call"
normal,"i,guess,you,could,be,as,good,an,excuse,as,any,lol"
normal,"isn't,frnd,a,necesity,in,life,imagine,urself,witout,a,frnd,hw'd,u,feel,at,ur,colleg,wat'll,u,do,wth,ur,cell,wat,abt,functions,thnk,abt,events,espe'll,cared,missed,amp,irritated,u,4wrd,it,to,all,those,dearloving,frnds,wthout,whom,u,cant,live,i,jst,did,it,takecare,goodmorning"
normal,"gud,mrng,dear,hav,a,nice,day"
normal,"old,orchard,near,univ,how,about,you"
normal,"4,tacos,1,rajas,burrito,right"
normal,"its,6,to,get,in,is,that,ok"
normal,"hows,the,street,where,the,end,of,library,walk,is"
normal,"plz,note,if,anyone,calling,from,a,mobile,co,amp,asks,u,to,type,ltgt,or,ltgt,do,not,do,so,disconnect,the,callcoz,it,iz,an,attempt,of,terrorist,to,make,use,of,the,sim,card,no,itz,confirmd,by,nokia,n,motorola,n,has,been,verified,by,cnn,ibn"
normal,"we,stopped,to,get,ice,cream,and,will,go,back,after"
normal,"did,you,stitch,his,trouser"
normal,"no,da,vijay,going,to,talk,in,jaya,tv"
normal,"hey,i'm,bored,so,i'm,thinking,of,u,so,wat,r,u,doing"
normal,"nah,wednesday,when,should,i,bring,the,mini,cheetos,bag,over"
normal,"nobody,names,their,penis,a,girls,name,this,story,doesn't,add,up,at,all"
normal,"aight,let,me,know,when,you're,gonna,be,around,usf"
normal,"i'm,not,she,lip,synced,with,shangela"
normal,"ü,neva,tell,me,how,i,noe,i'm,not,at,home,in,da,aft,wat"
normal,"a,bit,of,ur,smile,is,my,hppnss,a,drop,of,ur,tear,is,my,sorrow,a,part,of,ur,heart,is,my,life,a,heart,like,mine,wil,care,for,u,forevr,as,my,goodfriend"
normal,"buzz,hey,my,love,i,think,of,you,and,hope,your,day,goes,well,did,you,sleep,in,i,miss,you,babe,i,long,for,the,moment,we,are,together,againloving,smile"
normal,"haha,sounds,crazy,dunno,can,tahan,anot"
normal,"why,are,u,up,so,early"
normal,"ya,that,one,is,slow,as,poo"
normal,"im,on,gloucesterroad,what,are,uup,to,later"
normal,"yeshere,tv,is,always,available,in,work,place"
normal,"lol,no,ouch,but,wish,i'd,stayed,out,a,bit,longer"
normal,"god,asked,what,is,forgiveness,a,little,child,gave,lovely,reply,it,is,d,wonderful,fruit,that,a,tree,gives,when,it,is,being,hurt,by,a,stone,good,night"
normal,"we'll,join,the,ltgt,bus"
normal,"was,just,about,to,ask,will,keep,this,one,maybe,that's,why,you,didn't,get,all,the,messages,we,sent,you,on,glo"
normal,"ki,will,send,in,ltgt,min"
normal,"would,me,smoking,you,out,help,us,work,through,this,difficult,time"
normal,"yesmum,lookin,strong"
normal,"sir,goodmorning,once,free,call,me"
normal,"where,are,you,call,me"
normal,"was,gr8,to,see,that,message,so,when,r,u,leaving,congrats,dear,what,school,and,wat,r,ur,plans"
normal,"love,it,the,girls,at,the,office,may,wonder,why,you,are,smiling,but,sore"
normal,"hi,wlcome,back,did,wonder,if,you,got,eaten,by,a,lion,or,something,nothing,much"
normal,"does,uncle,timi,help,in,clearing,cars"
normal,"i,came,hostel,i,m,going,to,sleep,plz,call,me,up,before,class,hrishi"
normal,"ok,but,bag,again"
normal,"hi,you,just,spoke,to,maneesha,v,we'd,like,to,know,if,you,were,satisfied,with,the,experience,reply,toll,free,with,yes,or,no"
normal,"ok,lor,msg,me,b4,u,call"
normal,"once,a,fishrman,woke,early,in,d,mrng,it,was,very,dark,he,waited,a,while,amp,found,a,sack,ful,of,stones,he,strtd,throwin,thm,in2,d,sea,2,pass,time,atlast,he,had,jus,1stone,sun,rose,up,amp,he,found,out,tht,those,r,nt,stones,those,were,diamonds,moraldont,wake,up,early,in,d,mrng,good,night"
normal,"then,ur,physics,get,a"
normal,"dear,friends,sorry,for,the,late,information,today,is,the,birthday,of,our,loving,arpraveesh,for,more,details,log,on,to,face,book,and,see,its,his,number,ltgt,dont,miss,a,delicious,treat"
normal,"how,r,ü,going,to,send,it,to,me"
normal,"can,you,do,online,transaction"
normal,"dear,got,train,and,seat,mine,lower,seat"
normal,"let,me,know,if,you,need,anything,else,salad,or,desert,or,something,how,many,beers,shall,i,get"
normal,"wat,r,u,doing"
normal,"whore,you,are,unbelievable"
normal,"are,you,sure,you,don't,mean,get,here,we,made,you,hold,all,the,weed"
normal,"i,love,you,you,know,can,you,feel,it,does,it,make,your,belly,warm,i,wish,it,does,my,love,i,shall,meet,you,in,your,dreams,ahmad,adoring,kiss"
normal,"love,it,i,want,to,flood,that,pretty,pussy,with,cum"
normal,"hey,are,you,angry,with,me,reply,me,dr"
normal,"short,but,cute,be,a,good,person,but,dont,try,to,prove,it,gud,noon"
normal,"also,remember,the,beads,don't,come,off,ever"
normal,"they,have,a,thread,on,the,wishlist,section,of,the,forums,where,ppl,post,nitro,requests,start,from,the,last,page,and,collect,from,the,bottom,up"
normal,"for,the,first,time,in,the,history,need,comfort,and,luxury,are,sold,at,same,price,in,india,onionrs,ltgt,petrolrs,ltgt,beerrs,ltgt,shesil,ltgt"
normal,"feb,ltgt,is,i,love,u,day,send,dis,to,all,ur,valued,frnds,evn,me,if,3,comes,back,u'll,gt,married,d,person,u,luv,if,u,ignore,dis,u,will,lose,ur,luv,4,evr"
normal,"actually,nvm,got,hella,cash,we,still,on,for,ltgt,ish"
normal,"it's,ok,at,least,armand's,still,around"
normal,"no,da,i,am,happy,that,we,sit,together,na"
normal,"yup,song,bro,no,creative,neva,test,quality,he,said,check,review,online"
normal,"no,dude,its,not,fakemy,frnds,got,money,thts,y,i'm,reffering,uif,u,member,wit,my,mail,link,u,vl,be,credited,ltgt,rs,and,il,be,getiing,ltgt,rsi,can,draw,my,acc,wen,it,is,ltgt,rs"
normal,"dude,while,were,makin,those,weirdy,brownies,my,sister,made,awesome,cookies,i,took,pics"
normal,"pls,dont,restrict,her,from,eating,anythin,she,likes,for,the,next,two,days"
normal,"mm,you,ask,him,to,come,its,enough"
normal,"at,the,funeral,home,with,audrey,and,dad"
normal,"aight,can,you,text,me,the,address"
normal,"excellent,wish,we,were,together,right,now"
normal,"yep,then,is,fine,730,or,830,for,ice,age"
normal,"pls,i,wont,belive,godnot,only,jesus"
normal,"can,dunno,wat,to,get,4,her"
normal,"not,yet,chikkuk,then,wat,abt,tht,guy,did,he,stopped,irritating,or,msging,to,u"
normal,"how,long,does,it,take,to,get,it"
normal,"this,is,my,number,by,vivek"
normal,"sorry,brah,just,finished,the,last,of,my,exams,what,up"
normal,"i,got,arrested,for,possession,at,i,shit,you,not,lttimegt,pm"
normal,"you,are,right,though,i,can't,give,you,the,space,you,want,and,need,this,is,really,starting,to,become,an,issue,i,was,going,to,suggest,setting,a,definite,move,outif,i'm,still,there,after,greece,but,maybe,you,are,ready,and,should,do,it,now"
normal,"just,normal,only,here"
normal,"please,protect,yourself,from,ethreats,sib,never,asks,for,sensitive,information,like,passwordsatmsms,pin,thru,email,never,share,your,password,with,anybody"
normal,"i,miss,you,so,much,i'm,so,desparate,i,have,recorded,the,message,you,left,for,me,the,other,day,and,listen,to,it,just,to,hear,the,sound,of,your,voice,i,love,you"
normal,"hi,i'm,always,online,on,yahoo,and,would,like,to,chat,with,you,someday"
normal,"goodmorningmy,grandfather,expiredso,am,on,leave,today"
normal,"where,are,you,what,are,you,doing,are,yuou,working,on,getting,the,pc,to,your,mom's,did,you,find,a,spot,that,it,would,work,i,need,you"
normal,"sure,i'll,see,if,i,can,come,by,in,a,bit"
normal,"i,agree,so,i,can,stop,thinkin,about,ipad,can,you,please,ask,macho,the,same,question"
normal,"let's,pool,our,money,together,and,buy,a,bunch,of,lotto,tickets,if,we,win,i,get,ltgt,u,get,ltgt,deal"
normal,ok
normal,"i,had,askd,u,a,question,some,hours,before,its,answer"
normal,"watching,tv,lor,nice,one,then,i,like,lor"
normal,"i'm,thinking,that,chennai,forgot,to,come,for,auction"
normal,"then,ü,come,n,pick,me,at,530,ar"
normal,"early,bird,any,purchases,yet"
normal,"went,to,pay,rent,so,i,had,to,go,to,the,bank,to,authorise,the,payment"
normal,"erm,ill,pick,you,up,at,about,645pm,that'll,give,enough,time,to,get,there,park,and,that"
normal,"hey,mate,hows,u,honeydid,u,ave,good,holiday,gimmi,de,gossx"
normal,"howz,painit,will,come,down,todaydo,as,i,said,ystrdayice,and,medicine"
normal,"chile,please,it's,only,a,ltdecimalgt,hour,drive,for,me,i,come,down,all,the,time,and,will,be,subletting,febapril,for,audition,season"
normal,"yes,ammaelife,takes,lot,of,turns,you,can,only,sit,and,try,to,hold,the,steering"
normal,"yeah,that's,what,i,thought,lemme,know,if,anything's,goin,on,later"
normal,"mmmm,i,cant,wait,to,lick,it"
normal,"pls,go,there,today,ltgt,i,dont,want,any,excuses"
normal,"can,you,plz,tell,me,the,ans,bslvyl,sent,via,fullonsmscom"
normal,"u,in,town,alone"
normal,"i,to,am,looking,forward,to,all,the,sex,cuddling,only,two,more,sleeps"
normal,"we,have,all,rounderso,not,required"
normal,"no,its,truekdo,u,knw,dis,no,ltgt"
normal,"dont,worry,1,day,very,big,lambu,ji,vl,cometil,then,enjoy,batchlor,party"
normal,"oh,ya,got,hip,hop,open,haha,i,was,thinking,can,go,for,jazz,then,zoom,to,cine,actually,tonight,i'm,free,leh,and,there's,a,kb,lesson,tonight"
normal,"i'm,ok,will,do,my,part,tomorrow"
normal,"no,but,we,found,a,diff,farm,shop,to,buy,some,cheese,on,way,back,now,can,i,call,in"
normal,"r,u,still,working,now"
normal,"yep,i,do,like,the,pink,furniture,tho"
normal,"customer,place,i,wil,cal,u,sir"
normal,"a,pure,hearted,person,can,have,a,wonderful,smile,that,makes,even,hisher,enemies,to,feel,guilty,for,being,an,enemy,so,catch,the,world,with,your,smile,goodmorning,amp,have,a,smiley,sunday"
normal,"thats,alrite,girl,u,know,gail,is,neva,wrongtake,care,sweet,and,dont,worryc,u,l8tr,hunlove,yaxxx"
normal,"theoretically,yeah,he,could,be,able,to,come"
normal,"alright,we're,hooked,up,where,you,guys,at"
normal,"not,that,i,know,of,most,people,up,here,are,still,out,of,town"
normal,"no,let,me,do,the,math,your,not,good,at,it"
normal,"oh,ok,wait,4,me,there,my,lect,havent,finish"
normal,"yeah,my,usual,guy's,out,of,town,but,there're,definitely,people,around,i,know"
normal,"i,am,joining,today,formallypls,keep,prayingwill,talk,later"
normal,"happy,or,sad,one,thing,about,past,is,its,no,more,good,morning"
normal,"no,did,you,multimedia,message,them,or,email"
normal,"okie,but,i,scared,u,say,i,fat,then,u,dun,wan,me,already"
normal,"did,u,get,that,message"
normal,"sorry,sir,i,will,call,you,tomorrow,senthilhsbc"
normal,"what,you,need,you,have,a,person,to,give,na"
normal,"she,left,it,very,vague,she,just,said,she,would,inform,the,person,in,accounting,about,the,delayed,rent,and,that,i,should,discuss,with,the,housing,agency,about,my,renting,another,place,but,checking,online,now,and,all,places,around,usc,are,ltgt,and,up"
normal,"hi,juan,im,coming,home,on,fri,hey,of,course,i,expect,a,welcome,party,and,lots,of,presents,ill,phone,u,when,i,get,back,loads,of,love,nicky,x,x,x,x,x,x,x,x,x"
normal,"can,you,plz,tell,me,the,ans,bslvyl,sent,via,fullonsmscom"
normal,"short,but,cute,be,a,good,person,but,dont,try,to,prove,it,gud,noon"
normal,"gumby's,has,a,special,where,a,ltgt,cheese,pizza,is,2,so,i,know,what,we're,doin,tonight"
normal,"like,a,personal,sized,or,what"
normal,"same,i'm,at,my,great,aunts,anniversary,party,in,tarpon,springs"
normal,"cab,is,availablethey,pick,up,and,drop,at,door,steps"
normal,"oktake,careumma,to,you,too"
normal,"unlimited,texts,limited,minutes"
normal,"no,problem,we,will,be,spending,a,lot,of,quality,time,together"
normal,"have,you,heard,from,this,week"
normal,"yes,last,practice"
normal,"no,thank,you,you've,been,wonderful"
normal,"otherwise,had,part,time,job,natuition"
normal,"ü,mean,it's,confirmed,i,tot,they,juz,say,oni,ok,then"
normal,okie
normal,"that,depends,how,would,you,like,to,be,treated"
normal,"right,on,brah,see,you,later"
normal,"waiting,in,e,car,4,my,mum,lor,u,leh,reach,home,already"
normal,"went,fast,asleep,deartake,care"
normal,"no,that,just,means,you,have,a,fat,head"
normal,"sounds,like,a,plan,cardiff,is,still,here,and,still,cold,i'm,sitting,on,the,radiator"
normal,"serious,what,like,proper,tongued,her"
normal,"shes,good,she,was,wondering,if,you,wont,say,hi,but,shes,smiling,now,so,how,are,you,coping,with,the,long,distance"
normal,"how,i,noe,she's,in,da,car,now,later,then,c,lar,i'm,wearing,shorts"
normal,"yeah,whatever,lol"
normal,"today,is,accept,dayu,accept,me,as,brother,sister,lover,dear1,best1,clos1,lvblefrnd,jstfrnd,cutefrnd,lifpartnr,belovd,swtheart,bstfrnd,no,rply,means,enemy"
normal,"ard,530,lor,i,ok,then,message,ü,lor"
normal,"ok,c,u,then"
normal,"eh,ur,laptop,got,no,stock,lei,he,say,mon,muz,come,again,to,take,a,look,c,got,a,not"
normal,"no,need,to,ke,qi,ü,too,bored,izzit,y,suddenly,thk,of,this"
normal,"i,wish,i,don't,think,its,gonna,snow,that,much,but,it,will,be,more,than,those,flurries,we,usually,get,that,melt,before,they,hit,the,ground,eek,we,haven't,had,snow,since,ltgt,before,i,was,even,born"
normal,"do,1,thing,change,that,sentence,into,because,i,want,2,concentrate,in,my,educational,career,im,leaving,here"
normal,"oh,really,perform,write,a,paper,go,to,a,movie,and,be,home,by,midnight,huh"
normal,"okay,lor,will,they,still,let,us,go,a,not,ah,coz,they,will,not,know,until,later,we,drop,our,cards,into,the,box,right"
normal,"how,izzit,still,raining"
normal,"as,if,i,wasn't,having,enough,trouble,sleeping"
normal,"i,havent,add,ü,yet,right"
normal,"lol,i,really,need,to,remember,to,eat,when,i'm,drinking,but,i,do,appreciate,you,keeping,me,company,that,night,babe,smiles"
normal,"babe,i,lost,you,will,you,try,rebooting"
normal,"yes,nigh,you,cant,aha"
normal,"i,thk,ü,gotta,go,home,by,urself,cos,i'll,b,going,out,shopping,4,my,frens,present"
normal,"nooooooo,i'm,gonna,be,bored,to,death,all,day,cable,and,internet,outage"
normal,"sos,any,amount,i,can,get,pls"
normal,"playin,space,poker,u"
normal,"how,come,guoyang,go,n,tell,her,then,u,told,her"
normal,"you,need,to,get,up,now"
normal,"they,r,giving,a,second,chance,to,rahul,dengra"
normal,"yeah,in,fact,he,just,asked,if,we,needed,anything,like,an,hour,ago,when,and,how,much"
normal,"when,the,first,strike,is,a,red,one,the,bird,antelope,begin,toplay,in,the,fieldof,selfindependence,believe,this,the,flower,of,contention,will,growrandom"
normal,"y,ü,wan,to,go,there,c,doctor"
normal,"does,daddy,have,a,bb,now"
normal,"she's,borderline,but,yeah,whatever"
normal,"i,got,a,call,from,a,landline,number,i,am,asked,to,come,to,anna,nagar,i,will,go,in,the,afternoon"
normal,"until,545,lor,ya,can,go,4,dinner,together"
normal,"i,will,be,gentle,princess,we,will,make,sweet,gentle,love"
normal,"how,u,doin,baby,girl,hope,u,are,okay,every,time,i,call,ure,phone,is,off,i,miss,u,get,in,touch"
normal,"sorry,went,to,bed,early,nightnight"
normal,"i,like,to,think,there's,always,the,possibility,of,being,in,a,pub,later"
normal,"hmm,yeah,if,your,not,too,grooved,out,and,im,looking,forward,to,my,pound,special"
normal,"i,got,to,video,tape,pple,type,in,message,lor,u,so,free,wan,2,help,me,hee,cos,i,noe,u,wan,2,watch,infernal,affairs,so,ask,u,along,asking,shuhui,oso"
normal,"hi,dude,hw,r,u,da,realy,mising,u,today"
normal,"me,hungry,buy,some,food,good,lei,but,mum,n,yun,dun,wan,juz,buy,a,little,bit"
normal,"i,probably,won't,eat,at,all,today,i,think,i'm,gonna,pop,how,was,your,weekend,did,u,miss,me"
normal,"i,knew,it,u,slept,v,late,yest,wake,up,so,late"
normal,"haha,dont,be,angry,with,yourself,take,it,as,a,practice,for,the,real,thing"
normal,"where,is,that,one,day,training"
normal,"so,i,could,kiss,and,feel,you,next,to,me"
normal,"have,a,nice,day,my,dear"
normal,"i,sent,lanre,fakeye's,eckankar,details,to,the,mail,box"
normal,"your,dad,is,back,in,ph"
normal,"if,you,ask,her,or,she,say,any,please,message"
normal,"if,e,timing,can,then,i,go,w,u,lor"
normal,"love,you,aathilove,u,lot"
normal,"i,was,just,callin,to,say,hi,take,care,bruv"
normal,"did,u,turn,on,the,heater,the,heater,was,on,and,set,to,ltgt,degrees"
normal,"thanks,for,your,message,i,really,appreciate,your,sacrifice,i'm,not,sure,of,the,process,of,direct,pay,but,will,find,out,on,my,way,back,from,the,test,tomorrow,i'm,in,class,now,do,have,a,wonderful,day"
normal,"that's,the,trouble,with,classes,that,go,well,you're,due,a,dodgey,one,expecting,mine,tomo,see,you,for,recovery,same,time,same,place"
normal,"wot,u,up,2,j"
normal,"night,night,see,you,tomorrow"
normal,"roger,that,were,probably,going,to,rem,in,about,20"
normal,"do,u,think,that,any,girl,will,propose,u,today,by,seing,ur,bloody,funky,shit,fucking,faceasssssholeeee"
normal,"i,wish,u,were,here,i,feel,so,alone"
normal,"reason,is,if,the,team,budget,is,available,at,last,they,buy,the,unsold,players,for,at,base,rate"
normal,"ceri,u,rebel,sweet,dreamz,me,little,buddy,c,ya,2moro,who,needs,blokes"
normal,"huh,i,cant,thk,of,more,oredi,how,many,pages,do,we,have"
normal,"his,frens,go,then,he,in,lor,not,alone,wif,my,mum,n,sis,lor"
normal,"nationwide,auto,centre,or,something,like,that,on,newport,road,i,liked,them,there"
normal,"hey,i,missed,you,tm,of,last,night,as,my,phone,was,on,the,charge,smiles,i,am,meeting,a,friend,shortly"
normal,"whatever,juliana,do,whatever,you,want"
normal,"friendship,is,not,a,game,to,play,it,is,not,a,word,to,say,it,doesn't,start,on,march,and,ends,on,may,it,is,tomorrow,yesterday,today"
normal,"hello,sort,of,out,in,town,already,that,so,dont,rush,home,i,am,eating,nachos,will,let,you,know,eta"
normal,"ok,lor,anyway,i,thk,we,cant,get,tickets,now,cos,like,quite,late,already,u,wan,2,go,look,4,ur,frens,a,not,darren,is,wif,them,now"
normal,"i,am,on,the,way,to,ur,home"
normal,"dizzamn,aight,i'll,ask,my,suitemates,when,i,get,back"
normal,"nimbomsons,yep,phone,knows,that,one,obviously,cos,thats,a,real,word"
normal,"i,love,to,cuddle,i,want,to,hold,you,in,my,strong,arms,right,now"
normal,"r,u,in,this,continent"
normal,"we'll,you,pay,over,like,ltgt,yrs,so,its,not,too,difficult"
normal,"kkwhen,will,you,give,treat"
normal,"he's,just,gonna,worry,for,nothing,and,he,won't,give,you,money,its,no,use"
normal,"did,you,get,any,gift,this,year,i,didnt,get,anything,so,bad"
normal,"somewhere,out,there,beneath,the,pale,moon,light,someone,think,in,of,u,some,where,out,there,where,dreams,come,true,goodnite,amp,sweet,dreams"
normal,"well,there's,a,pattern,emerging,of,my,friends,telling,me,to,drive,up,and,come,smoke,with,them,and,then,telling,me,that,i'm,a,weed,fiendmake,them,smoke,too,muchimpede,their,doing,other,things,so,you,see,how,i'm,hesitant"
normal,"ow,u,deyi,paid,60400thousadi,told,u,would,call"
normal,"im,fine,babes,aint,been,up,2,much,tho,saw,scary,movie,yest,its,quite,funny,want,2mrw,afternoon,at,town,or,mall,or,sumthinxx"
normal,"i'm,reaching,home,in,5,min"
normal,"forgot,you,were,working,today,wanna,chat,but,things,are,ok,so,drop,me,a,text,when,you're,free,bored,etc,and,i'll,ring,hope,all,is,well,nose,essay,and,all,xx"
normal,"ha,then,we,must,walk,to,everywhere,cannot,take,tram,my,cousin,said,can,walk,to,vic,market,from,our,hotel"
normal,"discussed,with,your,mother,ah"
normal,ok
normal,"sorry,i,can't,text,amp,drive,coherently,see,you,in,twenty"
normal,"in,which,place,i,can,get,rooms,cheap"
normal,"eek,that's,a,lot,of,time,especially,since,american,pie,is,like,8,minutes,long,i,can't,stop,singing,it"
normal,"gran,onlyfound,out,afew,days,agocusoon,honi"
normal,"university,of,southern,california"
normal,"we,have,to,pick,rayan,macleran,there"
normal,"u,gd,lor,go,shopping,i,got,stuff,to,do,u,wan,2,watch,infernal,affairs,a,not,come,lar"
normal,"well,balls,time,to,make,calls"
normal,"wat,time,ü,wan,today"
normal,"ltgt,in,mca,but,not,conform"
normal,"oh,ok,wat's,ur,email"
normal,"yes,princess,are,you,going,to,make,me,moan"
normal,"lol,its,ok,i,didn't,remember,til,last,nite"
normal,"anyway,many,good,evenings,to,u,s"
normal,"cool,i'll,text,you,in,a,few"
normal,"sorry,vikky,i'm,watching,olave,mandara,movie,kano,in,trishul,theatre,wit,my,frnds"
normal,"i'm,very,happy,for,you,babe,woo,hoo,party,on,dude"
normal,"i,am,taking,you,for,italian,food,how,about,a,pretty,dress,with,no,panties"
normal,"wot,u,up,2,thout,u,were,gonna,call,me,txt,bak,luv,k"
normal,"how,are,you,holding,up"
normal,"dont,flatter,yourself,tell,that,man,of,mine,two,pints,of,carlin,in,ten,minutes,please"
normal,"hope,you,are,not,scared"
normal,"i,cant,pick,the,phone,right,now,pls,send,a,message"
normal,"i'm,at,home,n,ready"
normal,"what,time,do,u,get,out"
normal,"i,am,literally,in,bed,and,have,been,up,for,like,ltgt,hours"
normal,"yes,my,reg,is,ciao"
normal,"if,you,mean,the,website,yes"
normal,"lol,or,i,could,just,starve,and,lose,a,pound,by,the,end,of,the,day"
normal,"yeah,that's,the,impression,i,got"
normal,"ok,ok,take,care,i,can,understand"
normal,"motivate,behind,every,darkness,there,is,a,shining,light,waiting,for,you,to,find,it,behind,every,best,friend,there,is,always,trust,and,love,bslvyl"
normal,"ya,ok,then,had,dinner"
normal,"i,was,slept,that,timeyou,there"
normal,"dont,make,ne,plans,for,nxt,wknd,coz,she,wants,us,to,come,down,then,ok"
normal,"when,is,school,starting,where,will,you,stay,what's,the,weather,like,and,the,food,do,you,have,a,social,support,system,like,friends,in,the,school,all,these,things,are,important"
normal,"ha,ha,nan,yalrigu,heltiniiyo,kothi,chikku,u,shared,many,things,wit,meso,far,i,didn't,told,any,body,and,even,uttered,a,word,abt,u,if,ur,trusting,me,so,much,how,can,i,tell,these,to,others,plz,nxt,time,dont,use,those,words,to,meok,chikkub"
normal,"noice,text,me,when,you're,here"
normal,"hi,di,is,yijue,we're,meeting,at,7,pm,at,esaplanade,tonight"
normal,"aight,i've,been,set,free,think,you,could,text,me,blake's,address,it,occurs,to,me,i'm,not,quite,as,sure,what,i'm,doing,as,i,thought,i,was"
normal,"hi,dear,we,saw,dear,we,both,are,happy,where,you,my,battery,is,low"
normal,"how,are,you,its,been,ages,how's,abj"
normal,"prof,you,have,passed,in,all,the,papers,in,this,sem,congrats,student,enna,kalaachutaarama,prof,gud,mrng"
normal,"dont,kick,coco,when,he's,down"
normal,"fyi,i'm,gonna,call,you,sporadically,starting,at,like,ltgt,bc,we,are,not,not,doin,this,shit"
normal,"hope,youre,not,having,too,much,fun,without,me,see,u,tomorrow,love,jess,x"
normal,"ok,i,wont,call,or,disturb,any,one,i,know,all,are,avoiding,me,i,am,a,burden,for,all"
normal,"i've,reached,home,n,i,bathe,liao,u,can,call,me,now"
normal,"was,the,actual,exam,harder,than,nbme"
normal,"a,lot,of,this,sickness,thing,going,round,take,it,easy,hope,u,feel,better,soon,lol"
normal,"god,picked,up,a,flower,and,dippeditinadew,lovingly,touched,itwhichturnedinto,u,and,the,he,gifted,tomeandsaidthis,friend,is,4u"
normal,"hey,sathya,till,now,we,dint,meet,not,even,a,single,time,then,how,can,i,saw,the,situation,sathya"
normal,"gam,gone,after,outstanding,innings"
normal,"o,i,played,smash,bros,ltgt,religiously"
normal,"sir,good,morning,hope,you,had,a,good,weekend,i,called,to,let,you,know,that,i,was,able,to,raise,ltgt,from,my,dad,he,however,said,he,would,make,the,rest,available,by,mid,feb,this,amount,is,still,quite,short,and,i,was,hoping,you,would,help,do,have,a,good,day,abiola"
normal,"hurry,home,soup,is,done"
normal,"no,no,i,will,check,all,rooms,befor,activities"
normal,"good,afternoon,my,love,it,was,good,to,see,your,words,on,ym,and,get,your,tm,very,smart,move,my,slave,smiles,i,drink,my,coffee,and,await,you"
normal,"quite,ok,but,a,bit,ex,u,better,go,eat,smth,now,else,i'll,feel,guilty"
normal,"lemme,know,when,you're,here"
normal,"he,needs,to,stop,going,to,bed,and,make,with,the,fucking,dealing"
normal,"how,are,you,my,love,are,you,with,your,brother,time,to,talk,english,with,him,grins,say,hey,muhommad,penny,says,hello,from,across,the,sea"
normal,"hey,doc,pls,i,want,to,get,nice,t,shirt,for,my,hubby,nice,fiting,ones,my,budget,is,ltgt,k,help,pls,i,will,load,d,card,abi,hwkeep,me,posted,luv,2,mj"
normal,"i,remain,unconvinced,that,this,isn't,an,elaborate,test,of,my,willpower"
normal,"life,is,nothing,wen,v,get,everything,but,life,is,everything,wen,v,miss,something,real,value,of,people,wil,be,realized,only,in,their,absence,gud,mrng"
normal,"how,are,you,i,miss,you"
normal,"i,ain't,answerin,no,phone,at,what,is,actually,a,pretty,reasonable,hour,but,i'm,sleepy"
normal,"hey,is,rite,u,put,10,evey,mnth,is,that,all"
normal,"i,am,going,to,bed,now,prin"
normal,"i,think,just,yourself,thanks,and,see,you,tomo"
normal,"if,u,dun,drive,then,how,i,go,2,sch"
normal,"i,not,at,home,now,lei"
normal,"ok,then,i,will,come,to,ur,home,after,half,an,hour"
normal,"do,u,hav,any,frnd,by,name,ashwini,in,ur,college"
normal,"jus,finish,my,lunch,on,my,way,home,lor,i,tot,u,dun,wan,2,stay,in,sch,today"
normal,"k,then,2marrow,are,you,coming,to,class"
normal,"pls,send,me,your,address,sir"
normal,"i,want,to,lick,your,pussy,now"
normal,"yo,you,gonna,still,be,in,stock,tomorrowtoday,i'm,trying,to,get,a,dubsack"
normal,"i'll,see,but,prolly,yeah"
normal,"thought,we,could,go,out,for,dinner,i'll,treat,you,seem,ok"
normal,"where,are,you,what,do,you,do,how,can,you,stand,to,be,away,from,me,doesn't,your,heart,ache,without,me,don't,you,wonder,of,me,don't,you,crave,me"
normal,"sorry,you,never,hear,unless,you,book,it,one,was,kinda,a,jokethet,were,really,looking,for,skinny,white,girls,the,other,was,one,lineyou,can,only,do,so,much,on,camera,with,that,something,like,that,they're,casting,on,the,look"
normal,"what,you,doinghow,are,you"
normal,"sure,thing,big,man,i,have,hockey,elections,at,6,shouldnt,go,on,longer,than,an,hour,though"
normal,"watch,lor,i,saw,a,few,swatch,one,i,thk,quite,ok,ard,116,but,i,need,2nd,opinion,leh"
normal,"hiya,do,u,like,the,hlday,pics,looked,horrible,in,them,so,took,mo,out,hows,the,camp,amrca,thing,speak,soon,serena"
normal,"babe,how,goes,that,day,what,are,you,up,to,i,miss,you,already,my,love,loving,kiss,i,hope,everything,goes,well"
